amount,payment_type,country_code,timestamp,delay_seconds
825.87,1,392,2024-06-04 14:15:29,108
7928.12,1,840,2024-05-28 14:15:29,140
7653.23,2,124,2024-06-15 14:15:29,5
9048.84,2,356,2024-08-25 14:15:29,238
5889.37,2,392,2024-06-25 14:15:29,474
6895.79,1,356,2023-12-31 14:15:29,92
9055.48,1,840,2024-07-06 14:15:29,300
1240.92,1,392,2024-02-02 14:15:29,196
4824.7,1,356,2024-09-06 14:15:29,219
2855.91,1,124,2023-12-09 14:15:29,205
7992.66,2,392,2024-04-13 14:15:29,45
1207.12,1,356,2024-03-31 14:15:29,577
9242.19,1,356,2024-01-14 14:15:29,489
1620.56,1,356,2024-11-24 14:15:29,347
8283.78,2,840,2024-06-06 14:15:29,171
5085.67,1,124,2024-06-08 14:15:29,51
1901.87,1,356,2024-11-28 14:15:29,54
2077.76,2,840,2024-05-06 14:15:29,539
4778.68,1,356,2024-04-15 14:15:29,79
2123.3,2,124,2024-11-10 14:15:29,402
5861.17,2,356,2024-03-01 14:15:29,237
839.37,2,356,2024-04-15 14:15:29,562
4205.82,1,356,2024-03-15 14:15:29,542
2195.83,1,840,2024-05-27 14:15:29,237
1637.55,1,356,2024-08-09 14:15:29,371
2800.35,2,124,2024-03-06 14:15:29,460
7901.44,2,124,2024-11-11 14:15:29,201
3073.11,1,840,2024-02-28 14:15:29,187
1789.31,1,840,2024-07-15 14:15:29,545
250.92,1,392,2024-02-23 14:15:29,315
8262.43,1,840,2024-04-01 14:15:29,243
936.71,2,356,2024-07-26 14:15:29,430
5264.51,2,124,2024-07-14 14:15:29,467
4693.59,2,392,2024-03-18 14:15:29,26
3248.11,1,124,2023-12-19 14:15:29,308
908.2,1,356,2024-10-09 14:15:29,285
5743.32,1,124,2024-08-26 14:15:29,119
3597.52,1,840,2024-01-01 14:15:29,451
672.17,1,356,2024-03-17 14:15:29,390
6630.19,1,392,2024-07-23 14:15:29,69
2472.34,2,124,2024-07-18 14:15:29,161
565.43,1,356,2023-12-23 14:15:29,118
3071.88,1,392,2024-05-23 14:15:29,555
9832.96,2,392,2024-05-18 14:15:29,200
1568.42,1,356,2024-05-18 14:15:29,328
9910.35,1,392,2024-05-05 14:15:29,310
8450.57,1,124,2024-11-29 14:15:29,248
3750.02,1,840,2024-04-24 14:15:29,506
7752.02,2,840,2024-01-04 14:15:29,161
4113.24,1,124,2024-09-26 14:15:29,390
3823.65,1,392,2024-09-23 14:15:29,280
9789.24,1,840,2024-01-10 14:15:29,299
813.78,2,124,2024-10-03 14:15:29,100
8282.07,2,356,2024-08-12 14:15:29,485
6779.13,1,840,2024-01-23 14:15:29,111
9109.68,2,392,2024-10-10 14:15:29,333
9934.69,2,840,2024-02-04 14:15:29,50
4471.57,2,124,2024-06-25 14:15:29,133
9165.77,2,392,2024-10-16 14:15:29,533
9183.91,1,124,2024-05-22 14:15:29,119
2180.93,1,124,2024-06-20 14:15:29,449
4088.9,2,840,2024-10-16 14:15:29,446
9609.75,2,124,2023-12-22 14:15:29,58
6215.79,2,356,2024-07-27 14:15:29,328
8922.99,1,124,2024-06-29 14:15:29,232
3610.63,1,356,2024-01-14 14:15:29,70
602.27,2,392,2024-04-11 14:15:29,240
141.11,1,124,2024-10-29 14:15:29,69
6673.49,2,840,2024-04-30 14:15:29,431
348.02,1,356,2024-05-04 14:15:29,395
4163.36,1,356,2024-04-07 14:15:29,435
8832.77,1,840,2023-12-31 14:15:29,190
2527.39,2,392,2024-09-18 14:15:29,272
5140.59,2,356,2024-03-06 14:15:29,197
5813.47,2,392,2023-12-30 14:15:29,286
3272.97,2,124,2024-04-10 14:15:29,326
6860.38,1,124,2024-05-23 14:15:29,238
3967.38,1,392,2024-06-19 14:15:29,299
4705.13,1,356,2024-07-08 14:15:29,353
8611.6,1,392,2024-03-13 14:15:29,140
8167.9,1,392,2024-07-23 14:15:29,290
9052.28,1,840,2024-05-04 14:15:29,369
5050.76,2,124,2024-02-05 14:15:29,180
5325.18,2,356,2024-03-02 14:15:29,438
2910.59,1,392,2024-03-20 14:15:29,492
9215.28,2,124,2024-06-07 14:15:29,53
2349.72,2,356,2024-01-08 14:15:29,152
1084.57,1,840,2024-08-04 14:15:29,488
6873.3,1,124,2024-07-24 14:15:29,450
8354.91,1,124,2024-08-20 14:15:29,586
9759.07,2,124,2024-05-05 14:15:29,490
2223.78,1,840,2024-09-28 14:15:29,96
2817.34,1,840,2024-05-10 14:15:29,204
9756.79,2,840,2024-06-24 14:15:29,183
9065.63,1,356,2023-12-26 14:15:29,356
8637.23,1,124,2024-10-16 14:15:29,38
2676.44,1,392,2024-08-19 14:15:29,4
4432.08,1,124,2024-04-01 14:15:29,370
6904.6,1,392,2024-04-20 14:15:29,506
1744.48,2,840,2024-02-20 14:15:29,408
3362.67,1,840,2024-08-05 14:15:29,306
531.07,2,356,2024-06-11 14:15:29,588
1362.8,2,356,2024-12-03 14:15:29,2
6747.51,1,840,2023-12-20 14:15:29,195
6596.33,1,356,2024-08-01 14:15:29,500
2527.63,2,392,2024-09-08 14:15:29,316
2061.26,2,356,2024-09-03 14:15:29,150
7288.9,2,392,2024-09-22 14:15:29,126
4768.77,1,124,2024-05-21 14:15:29,520
2039.11,2,840,2024-08-05 14:15:29,163
8249.16,1,356,2024-10-29 14:15:29,96
6764.77,2,392,2024-07-29 14:15:29,476
4766.73,2,392,2024-02-18 14:15:29,465
495.14,1,392,2024-07-14 14:15:29,458
5297.15,1,124,2024-01-29 14:15:29,374
8953.47,1,840,2024-01-04 14:15:29,43
2594.19,1,356,2023-12-30 14:15:29,215
8837.9,2,124,2024-04-27 14:15:29,359
7764.68,2,356,2024-09-16 14:15:29,436
5334.84,2,356,2024-09-13 14:15:29,256
6962.04,2,392,2024-09-24 14:15:29,371
1803.93,2,124,2024-07-14 14:15:29,125
2587.46,2,840,2024-05-13 14:15:29,438
5378.85,1,124,2024-11-09 14:15:29,65
8687.69,1,356,2024-07-22 14:15:29,232
8983.92,1,356,2024-04-04 14:15:29,182
3568.97,2,356,2024-04-11 14:15:29,358
1535.97,2,840,2024-09-12 14:15:29,466
2644.86,2,392,2024-06-18 14:15:29,526
1429.58,2,356,2024-10-02 14:15:29,519
8962.62,2,356,2024-07-21 14:15:29,457
3540.97,1,392,2023-12-05 14:15:29,394
1384.54,2,392,2024-09-08 14:15:29,466
2427.83,1,124,2024-07-20 14:15:29,163
4654.69,1,392,2024-10-31 14:15:29,530
5395.04,2,356,2024-04-20 14:15:29,558
4089.54,1,392,2024-05-08 14:15:29,272
6124.75,1,124,2024-11-19 14:15:29,174
2185.5,2,124,2024-09-29 14:15:29,145
461.82,2,392,2024-07-14 14:15:29,308
5332.72,1,392,2024-11-14 14:15:29,278
5237.6,2,356,2024-01-30 14:15:29,490
8919.3,2,392,2024-02-01 14:15:29,107
6364.37,2,392,2024-06-14 14:15:29,310
5306.45,2,124,2024-06-14 14:15:29,286
1555.79,2,356,2024-06-05 14:15:29,120
4200.34,2,124,2024-11-01 14:15:29,360
3446.94,1,392,2024-10-30 14:15:29,275
8818.22,2,124,2024-04-26 14:15:29,328
1782.46,2,840,2024-03-05 14:15:29,298
8070.66,1,124,2024-03-25 14:15:29,68
8360.78,1,840,2024-09-15 14:15:29,66
8197.31,1,356,2024-05-08 14:15:29,442
194.62,1,356,2024-08-10 14:15:29,414
7042.67,1,840,2024-07-23 14:15:29,98
121.75,1,392,2024-05-06 14:15:29,91
3604.56,2,392,2024-09-15 14:15:29,569
8859.47,2,124,2024-08-19 14:15:29,215
3153.86,1,392,2024-06-09 14:15:29,344
9333.8,2,840,2024-08-25 14:15:29,32
3304.95,2,840,2024-07-17 14:15:29,272
4480.78,1,840,2024-10-14 14:15:29,449
4545.02,2,392,2024-02-02 14:15:29,286
677.56,1,356,2024-10-09 14:15:29,376
4485.8,1,392,2024-06-18 14:15:29,323
611.25,1,392,2024-07-17 14:15:29,56
5387.88,1,840,2024-01-20 14:15:29,474
9014.87,1,392,2024-05-12 14:15:29,64
1379.03,2,840,2024-07-14 14:15:29,511
5740.19,2,356,2024-12-01 14:15:29,198
6639.81,1,124,2024-06-12 14:15:29,305
8218.8,1,124,2024-05-29 14:15:29,231
2890.01,1,356,2024-10-19 14:15:29,101
4350.97,2,392,2024-05-05 14:15:29,289
3578.82,1,124,2024-04-29 14:15:29,144
3473.52,1,356,2024-06-09 14:15:29,46
9125.29,2,840,2024-11-16 14:15:29,392
7019.36,1,356,2023-12-17 14:15:29,519
8029.42,2,840,2024-02-25 14:15:29,91
2181.55,2,840,2024-09-10 14:15:29,470
3177.79,2,392,2024-01-30 14:15:29,511
1307.56,2,840,2024-08-29 14:15:29,213
6246.57,1,124,2024-09-21 14:15:29,359
9005.61,1,356,2024-10-21 14:15:29,88
7538.34,2,840,2024-08-12 14:15:29,107
4830.82,1,392,2023-12-24 14:15:29,436
4994.43,2,356,2024-04-23 14:15:29,302
1460.95,2,124,2024-07-29 14:15:29,435
8369.6,1,392,2024-10-25 14:15:29,216
6816.19,1,124,2024-06-28 14:15:29,572
5338.04,1,356,2024-03-30 14:15:29,38
6406.63,2,356,2023-12-13 14:15:29,201
1370.59,1,392,2024-03-02 14:15:29,493
639.02,2,356,2024-02-24 14:15:29,97
2086.31,1,392,2024-06-19 14:15:29,488
8536.62,2,392,2024-11-27 14:15:29,71
4106.5,2,840,2023-12-14 14:15:29,401
2912.99,1,124,2024-02-09 14:15:29,567
1384.39,1,356,2024-03-26 14:15:29,68
6320.37,1,356,2024-01-30 14:15:29,38
7546.51,2,840,2024-03-16 14:15:29,334
2005.47,1,392,2024-08-14 14:15:29,320
2703.22,1,392,2024-02-02 14:15:29,515
4240.2,2,124,2024-02-03 14:15:29,109
729.01,1,840,2024-10-12 14:15:29,119
3057.01,2,356,2023-12-06 14:15:29,335
4940.14,1,124,2024-05-29 14:15:29,407
6754.79,1,356,2024-03-13 14:15:29,249
762.97,2,124,2024-02-21 14:15:29,1
2483.36,1,392,2024-03-31 14:15:29,342
3251.06,1,392,2024-02-09 14:15:29,120
6198.08,1,356,2024-11-28 14:15:29,535
9967.63,1,124,2024-08-16 14:15:29,63
517.35,1,124,2024-01-30 14:15:29,59
8527.16,1,356,2024-03-24 14:15:29,67
590.5,1,124,2024-02-24 14:15:29,315
1453.79,2,356,2024-03-29 14:15:29,366
309.2,2,124,2024-05-15 14:15:29,532
6046.68,2,392,2024-06-11 14:15:29,455
9536.15,1,392,2024-07-07 14:15:29,280
4500.09,1,356,2024-06-15 14:15:29,519
6950.71,2,392,2024-02-09 14:15:29,113
7782.97,2,124,2023-12-15 14:15:29,505
8847.67,2,356,2024-01-20 14:15:29,170
733.96,2,356,2024-01-07 14:15:29,28
2946.25,1,392,2024-07-29 14:15:29,514
6136.29,2,124,2024-04-06 14:15:29,57
8911.98,2,392,2024-03-21 14:15:29,497
9933.65,2,124,2024-03-19 14:15:29,522
2950.92,2,356,2024-07-29 14:15:29,505
2772.13,1,840,2024-04-28 14:15:29,476
7799.31,1,840,2024-03-01 14:15:29,264
1440.97,2,392,2024-08-14 14:15:29,55
1286.93,1,124,2024-08-18 14:15:29,389
8802.34,1,356,2024-09-25 14:15:29,336
9321.17,1,840,2024-11-27 14:15:29,280
3219.25,2,356,2024-06-17 14:15:29,331
3596.4,1,840,2024-05-05 14:15:29,587
9613.98,2,392,2024-01-02 14:15:29,220
6929.17,2,124,2024-09-02 14:15:29,154
5949.01,1,840,2024-01-23 14:15:29,338
4117.03,2,356,2024-04-03 14:15:29,174
1251.43,2,124,2023-12-29 14:15:29,68
535.23,1,356,2024-03-16 14:15:29,12
6923.13,2,392,2024-01-15 14:15:29,299
6897.43,1,392,2024-06-17 14:15:29,256
6263.17,1,840,2024-05-19 14:15:29,390
9103.1,2,840,2024-04-03 14:15:29,466
5326.22,2,124,2024-02-26 14:15:29,465
6188.12,2,124,2024-02-24 14:15:29,538
4502.02,1,840,2024-04-05 14:15:29,234
7060.39,2,840,2024-11-20 14:15:29,380
6010.8,1,392,2024-03-19 14:15:29,447
8192.69,2,124,2024-09-01 14:15:29,461
4227.21,2,356,2024-08-08 14:15:29,390
7271.98,2,392,2024-06-18 14:15:29,425
8239.11,2,392,2024-11-28 14:15:29,370
9837.49,2,124,2024-01-20 14:15:29,53
2694.92,2,840,2024-11-20 14:15:29,270
5093.2,1,392,2024-05-12 14:15:29,456
2684.36,1,840,2024-04-19 14:15:29,294
8635.98,1,840,2024-09-22 14:15:29,457
1932.7,2,356,2024-02-24 14:15:29,479
5653.53,1,124,2024-02-22 14:15:29,302
2523.4,2,840,2024-03-07 14:15:29,590
6446.11,1,356,2024-05-12 14:15:29,95
8027.2,2,124,2024-02-16 14:15:29,111
4419.54,1,124,2024-05-24 14:15:29,140
1851.64,1,840,2024-04-16 14:15:29,437
7248.14,1,124,2024-12-04 14:15:29,484
8070.6,1,392,2024-07-09 14:15:29,563
2251.97,1,840,2024-11-21 14:15:29,9
3722.8,1,356,2024-07-06 14:15:29,16
9850.52,1,392,2024-07-04 14:15:29,313
5117.78,2,392,2024-11-29 14:15:29,241
5840.16,1,392,2024-03-13 14:15:29,113
9544.85,1,840,2024-08-23 14:15:29,42
8621.82,1,124,2024-08-13 14:15:29,59
1034.83,1,840,2024-03-16 14:15:29,261
3085.33,1,124,2024-07-31 14:15:29,419
9760.58,1,840,2024-01-06 14:15:29,530
714.28,2,356,2024-03-13 14:15:29,77
3862.77,2,124,2024-10-14 14:15:29,325
5393.18,1,392,2024-08-22 14:15:29,428
7615.47,1,124,2023-12-11 14:15:29,14
851.86,2,392,2024-06-22 14:15:29,160
403.38,1,392,2024-11-08 14:15:29,75
2946.18,1,124,2024-04-15 14:15:29,355
1552.94,2,124,2024-04-20 14:15:29,391
6072.45,2,356,2024-01-09 14:15:29,207
7149.89,1,124,2024-10-09 14:15:29,597
1045.12,2,124,2024-02-20 14:15:29,429
2645.3,2,840,2024-10-21 14:15:29,236
3517.83,1,356,2024-07-27 14:15:29,357
5221.77,2,124,2024-05-12 14:15:29,203
3993.35,2,124,2024-10-09 14:15:29,195
9647.36,1,392,2023-12-07 14:15:29,523
8433.22,2,392,2024-10-06 14:15:29,251
7634.75,2,356,2024-05-10 14:15:29,196
4221.83,2,392,2023-12-07 14:15:29,284
7753.71,2,840,2024-10-09 14:15:29,186
3599.01,2,392,2024-09-26 14:15:29,549
4800.25,1,392,2024-09-04 14:15:29,380
5645.87,1,392,2024-10-14 14:15:29,347
8365.8,1,124,2024-10-17 14:15:29,144
819.21,2,840,2024-09-06 14:15:29,238
6897.57,2,356,2024-08-19 14:15:29,300
7000.46,2,840,2024-08-26 14:15:29,446
2167.46,1,124,2024-02-13 14:15:29,313
9108.48,1,840,2024-08-16 14:15:29,593
7149.83,2,356,2024-03-01 14:15:29,96
7327.33,2,392,2024-02-06 14:15:29,445
9837.79,2,392,2024-12-02 14:15:29,508
6558.82,1,392,2024-07-03 14:15:29,333
1589.78,1,840,2024-04-15 14:15:29,340
6324.68,2,124,2024-05-05 14:15:29,31
2436.32,1,840,2024-06-06 14:15:29,428
7781.42,1,840,2024-04-19 14:15:29,510
7215.63,2,392,2024-03-01 14:15:29,230
5691.63,2,124,2024-08-14 14:15:29,513
2474.25,2,392,2024-09-01 14:15:29,348
3736.79,2,124,2024-11-15 14:15:29,43
5908.44,2,840,2024-04-25 14:15:29,429
4097.25,1,356,2024-08-16 14:15:29,199
3105.55,2,356,2024-07-28 14:15:29,587
2248.15,1,356,2024-03-08 14:15:29,456
9838.76,1,124,2024-04-20 14:15:29,6
8939.7,2,356,2024-11-06 14:15:29,468
9878.34,2,356,2024-03-18 14:15:29,584
4375.88,1,840,2024-10-21 14:15:29,420
7692.41,2,124,2024-11-28 14:15:29,427
4206.45,2,124,2024-08-02 14:15:29,566
7472.23,2,840,2024-03-22 14:15:29,519
3048.37,2,392,2024-04-03 14:15:29,265
8682.61,1,392,2024-10-13 14:15:29,138
7433.58,1,356,2024-03-03 14:15:29,343
6634.32,1,124,2024-01-04 14:15:29,297
556.68,1,124,2024-06-19 14:15:29,156
2105.44,1,392,2024-05-09 14:15:29,31
3340.64,1,840,2024-02-26 14:15:29,173
6446.61,2,392,2024-01-09 14:15:29,514
510.09,2,124,2024-11-11 14:15:29,569
1008.07,2,356,2024-11-21 14:15:29,178
5461.07,2,124,2024-03-23 14:15:29,152
9484.35,2,840,2024-05-17 14:15:29,402
8100.51,1,392,2024-11-10 14:15:29,401
495.57,1,840,2024-11-13 14:15:29,449
4296.11,2,124,2023-12-22 14:15:29,265
8541.6,1,840,2024-01-23 14:15:29,312
581.61,2,392,2024-03-12 14:15:29,465
7188.22,2,392,2024-09-04 14:15:29,165
4065.42,1,124,2024-05-14 14:15:29,547
1005.68,1,392,2024-10-24 14:15:29,292
576.13,1,356,2024-01-20 14:15:29,101
9192.85,2,124,2024-02-01 14:15:29,367
6657.23,2,392,2024-05-24 14:15:29,280
5399.51,1,124,2024-07-08 14:15:29,164
6141.46,1,840,2024-11-13 14:15:29,389
1027.67,2,392,2024-05-12 14:15:29,168
9467.22,2,356,2024-01-18 14:15:29,129
2226.21,2,840,2024-01-05 14:15:29,221
6121.87,2,356,2024-02-17 14:15:29,378
1780.82,1,392,2024-11-20 14:15:29,307
3672.7,2,124,2024-08-12 14:15:29,285
5668.96,2,392,2024-11-26 14:15:29,481
977.35,2,840,2024-05-25 14:15:29,471
7238.14,1,356,2024-04-24 14:15:29,356
5019.73,2,392,2023-12-08 14:15:29,549
1995.19,2,356,2024-03-03 14:15:29,457
4444.84,1,124,2024-04-27 14:15:29,222
8705.21,2,356,2023-12-21 14:15:29,88
4158.8,1,840,2024-05-02 14:15:29,279
2973.82,2,124,2024-11-14 14:15:29,485
7266.38,2,124,2024-06-30 14:15:29,570
260.21,2,356,2024-09-05 14:15:29,372
6619.19,1,356,2024-04-12 14:15:29,61
559.7,1,124,2024-08-12 14:15:29,265
5048.48,1,124,2024-04-09 14:15:29,155
150.53,1,392,2024-03-29 14:15:29,168
2360.75,2,840,2024-09-16 14:15:29,47
6415.78,1,124,2023-12-19 14:15:29,41
5217.51,1,392,2023-12-19 14:15:29,106
9671.25,1,392,2023-12-08 14:15:29,202
6850.6,2,356,2024-10-15 14:15:29,273
5245.75,2,356,2024-11-23 14:15:29,122
5231.28,2,356,2024-05-15 14:15:29,472
4373.91,1,392,2023-12-29 14:15:29,168
5049.62,2,356,2024-09-20 14:15:29,543
983.78,2,356,2024-09-27 14:15:29,350
6914.24,2,124,2024-03-08 14:15:29,366
4352.56,1,840,2024-09-07 14:15:29,208
5604.04,2,840,2024-07-29 14:15:29,590
1036.95,1,392,2024-06-15 14:15:29,62
4494.16,2,392,2024-09-04 14:15:29,203
2845.05,1,840,2024-10-26 14:15:29,479
2812.54,2,356,2024-05-23 14:15:29,427
5846.69,2,356,2024-09-14 14:15:29,288
8902.1,2,124,2024-04-19 14:15:29,340
3346.64,2,392,2024-06-07 14:15:29,170
3043.61,2,356,2024-07-03 14:15:29,11
188.16,2,840,2024-04-18 14:15:29,244
9166.23,2,840,2024-09-19 14:15:29,456
7336.93,1,356,2024-02-29 14:15:29,538
211.25,2,392,2024-10-25 14:15:29,524
4065.3,1,124,2023-12-29 14:15:29,429
6350.16,2,840,2024-04-13 14:15:29,143
8538.48,1,124,2024-10-30 14:15:29,145
9384.13,2,840,2024-08-08 14:15:29,157
392.22,2,356,2024-11-06 14:15:29,200
2880.21,1,840,2024-09-01 14:15:29,212
4680.25,1,356,2024-03-17 14:15:29,280
9823.77,1,356,2024-09-30 14:15:29,481
6572.5,1,124,2024-06-06 14:15:29,224
3007.38,1,124,2024-09-21 14:15:29,444
7961.64,2,392,2024-04-11 14:15:29,72
1298.6,2,356,2024-05-24 14:15:29,503
2719.49,2,392,2024-09-06 14:15:29,245
6006.71,1,356,2024-08-04 14:15:29,105
4460.19,1,124,2024-03-12 14:15:29,213
5846.42,2,356,2024-02-16 14:15:29,540
6625.51,2,840,2023-12-17 14:15:29,251
5963.5,2,392,2024-02-24 14:15:29,73
9620.88,2,356,2024-07-25 14:15:29,15
2185.26,1,124,2024-11-16 14:15:29,436
9905.28,1,124,2024-11-15 14:15:29,422
9111.2,1,124,2024-10-27 14:15:29,86
4358.79,1,840,2024-07-14 14:15:29,493
5026.35,2,124,2024-09-14 14:15:29,204
8174.54,1,356,2024-06-15 14:15:29,205
3699.42,2,124,2024-11-03 14:15:29,372
4622.15,1,356,2024-09-16 14:15:29,523
4363.73,1,392,2024-02-19 14:15:29,564
7694.62,1,356,2024-04-09 14:15:29,217
3341.45,1,124,2024-01-17 14:15:29,26
3574.87,1,392,2024-03-19 14:15:29,442
6297.04,1,840,2024-05-21 14:15:29,317
6948.77,1,124,2024-02-02 14:15:29,401
7219.36,1,356,2024-02-19 14:15:29,542
6680.15,1,356,2024-10-05 14:15:29,474
122.85,2,840,2024-06-02 14:15:29,199
330.61,1,840,2024-07-09 14:15:29,390
1041.67,2,124,2024-02-09 14:15:29,459
5216.2,2,392,2024-10-15 14:15:29,249
6261.93,2,392,2024-04-23 14:15:29,595
6903.9,2,124,2024-03-20 14:15:29,423
8565.7,1,356,2024-09-18 14:15:29,341
8380.65,2,124,2024-03-05 14:15:29,561
6589.73,2,356,2024-11-21 14:15:29,435
3730.65,2,392,2024-08-19 14:15:29,241
1155.0,2,392,2024-05-04 14:15:29,10
1618.05,1,392,2024-04-18 14:15:29,109
2751.48,2,392,2024-10-27 14:15:29,60
9311.12,2,356,2024-01-05 14:15:29,482
2333.45,2,356,2024-11-16 14:15:29,322
5372.96,1,124,2024-10-01 14:15:29,375
2438.43,2,840,2024-08-17 14:15:29,569
6751.44,2,356,2024-06-18 14:15:29,123
918.2,2,840,2024-07-01 14:15:29,414
598.37,1,392,2024-02-07 14:15:29,548
9269.85,2,392,2024-04-14 14:15:29,122
472.47,2,840,2024-02-17 14:15:29,387
2764.4,2,124,2024-10-07 14:15:29,250
2827.0,1,356,2024-08-17 14:15:29,188
8380.21,2,356,2024-05-11 14:15:29,241
5842.56,2,124,2024-06-08 14:15:29,25
2544.78,1,392,2024-01-05 14:15:29,477
6917.35,2,840,2024-02-26 14:15:29,35
2771.1,1,356,2024-02-01 14:15:29,538
2687.99,2,124,2024-05-17 14:15:29,125
7232.81,2,392,2024-05-22 14:15:29,197
3429.35,1,392,2024-05-09 14:15:29,236
9429.16,1,124,2024-06-26 14:15:29,137
5089.6,1,356,2024-07-06 14:15:29,530
2636.93,1,840,2024-11-27 14:15:29,169
7586.76,1,840,2024-03-18 14:15:29,497
320.73,2,356,2024-02-15 14:15:29,449
218.18,2,392,2024-05-23 14:15:29,581
1586.33,2,356,2024-12-03 14:15:29,167
2126.29,2,124,2024-11-29 14:15:29,255
3526.33,1,124,2024-01-07 14:15:29,550
9860.93,2,840,2024-04-16 14:15:29,508
7905.31,1,392,2024-04-16 14:15:29,272
7828.12,1,840,2024-08-10 14:15:29,458
1532.18,1,356,2024-06-06 14:15:29,59
3291.63,1,124,2024-01-17 14:15:29,195
787.1,2,840,2024-05-16 14:15:29,351
9893.39,1,356,2024-02-28 14:15:29,579
6330.88,1,840,2024-07-03 14:15:29,590
5248.5,1,392,2024-03-03 14:15:29,595
5597.47,1,392,2023-12-09 14:15:29,208
7995.47,1,124,2024-06-23 14:15:29,422
9673.99,1,840,2024-04-27 14:15:29,528
3432.37,2,392,2024-02-07 14:15:29,17
3243.82,2,124,2024-07-12 14:15:29,254
9391.53,1,840,2024-10-28 14:15:29,357
9061.86,1,840,2024-11-13 14:15:29,377
406.75,1,356,2024-09-07 14:15:29,164
2318.4,1,392,2024-03-23 14:15:29,114
5823.48,2,392,2024-08-02 14:15:29,548
4452.05,2,356,2024-06-02 14:15:29,523
5644.44,2,124,2024-03-27 14:15:29,53
7484.86,1,124,2024-02-23 14:15:29,400
7259.48,2,124,2024-09-11 14:15:29,352
9992.05,2,392,2024-10-02 14:15:29,370
3156.02,2,840,2024-04-18 14:15:29,58
3157.67,2,356,2024-03-15 14:15:29,416
2908.88,1,392,2024-07-22 14:15:29,521
8398.18,2,392,2024-02-11 14:15:29,379
351.82,2,356,2024-08-25 14:15:29,15
4320.97,1,840,2024-05-22 14:15:29,255
8292.66,1,124,2024-09-04 14:15:29,432
9715.93,2,124,2024-09-04 14:15:29,597
5053.38,2,356,2024-04-14 14:15:29,22
3522.55,2,356,2024-11-21 14:15:29,42
1537.15,2,840,2024-03-23 14:15:29,277
7177.17,2,840,2023-12-26 14:15:29,498
5525.5,1,392,2024-04-10 14:15:29,118
1525.44,2,124,2024-07-30 14:15:29,173
9290.67,1,392,2024-04-29 14:15:29,418
5751.21,1,840,2024-01-09 14:15:29,534
3373.74,2,840,2024-04-20 14:15:29,339
9571.61,2,356,2024-03-10 14:15:29,412
4687.6,2,392,2024-08-23 14:15:29,77
2626.71,1,840,2024-11-20 14:15:29,283
6293.07,2,124,2024-08-08 14:15:29,415
3300.35,2,124,2024-04-26 14:15:29,580
9263.3,2,392,2023-12-28 14:15:29,478
6789.38,1,124,2024-03-11 14:15:29,563
8584.75,2,392,2024-04-13 14:15:29,266
3248.39,1,124,2024-06-05 14:15:29,432
8625.16,2,840,2024-10-18 14:15:29,181
6297.11,2,840,2024-11-28 14:15:29,100
7519.98,1,392,2023-12-16 14:15:29,150
2019.14,1,392,2024-02-15 14:15:29,515
5753.78,1,392,2024-06-26 14:15:29,555
8251.87,2,124,2024-11-02 14:15:29,589
6146.35,2,392,2024-02-24 14:15:29,322
4593.88,2,356,2024-03-14 14:15:29,530
8606.11,2,124,2024-01-22 14:15:29,199
2477.31,1,124,2024-01-12 14:15:29,424
8080.63,1,392,2024-04-29 14:15:29,507
9995.24,1,392,2024-02-25 14:15:29,172
634.04,1,124,2024-08-21 14:15:29,375
9731.43,1,840,2024-06-15 14:15:29,541
7561.68,2,356,2024-11-09 14:15:29,177
4228.05,1,124,2024-07-16 14:15:29,207
6830.41,2,392,2024-10-25 14:15:29,419
7432.04,2,840,2024-04-03 14:15:29,440
3021.18,2,392,2024-02-23 14:15:29,515
1117.75,1,392,2024-02-05 14:15:29,233
2675.2,1,392,2024-08-29 14:15:29,179
7414.17,2,124,2024-09-21 14:15:29,273
1500.85,1,356,2024-04-24 14:15:29,31
6897.28,2,840,2024-02-08 14:15:29,71
614.09,2,392,2024-10-16 14:15:29,420
4057.97,1,840,2024-07-06 14:15:29,382
2226.29,2,356,2024-08-21 14:15:29,572
8916.86,1,124,2024-04-11 14:15:29,499
9144.24,1,840,2024-01-16 14:15:29,405
9311.03,2,356,2024-04-12 14:15:29,283
6665.08,2,392,2024-03-09 14:15:29,166
5326.03,2,392,2024-07-18 14:15:29,446
7950.19,2,392,2024-11-20 14:15:29,27
818.64,2,392,2024-08-28 14:15:29,525
1271.57,2,356,2024-04-02 14:15:29,346
1777.46,2,840,2024-10-25 14:15:29,38
933.74,1,840,2024-01-31 14:15:29,115
6729.66,2,124,2024-07-08 14:15:29,431
625.8,1,356,2024-03-22 14:15:29,526
1969.25,2,840,2024-06-05 14:15:29,418
5606.47,1,392,2024-08-03 14:15:29,580
215.77,1,840,2024-03-04 14:15:29,436
2738.13,2,356,2024-09-27 14:15:29,105
3793.39,1,392,2024-12-01 14:15:29,371
3393.76,2,840,2024-01-28 14:15:29,60
7672.85,1,840,2024-04-03 14:15:29,84
4374.13,1,840,2024-10-25 14:15:29,117
7526.47,2,124,2024-06-10 14:15:29,112
4125.1,2,356,2024-07-29 14:15:29,374
9244.91,2,840,2024-05-04 14:15:29,338
2507.83,2,392,2024-08-13 14:15:29,129
4421.2,1,356,2024-05-02 14:15:29,304
5034.88,2,124,2024-08-18 14:15:29,461
5593.37,1,124,2024-07-04 14:15:29,546
